0.000000000000000000e+00	2.621048035964639755e+00	1.121245007969677516e+02
1.000000000000000000e+00	4.367998063822922106e+00	1.108107948019881945e+02
2.000000000000000000e+00	2.403166551643995064e+00	1.096636879850628645e+02
3.000000000000000000e+00	2.660998540289704284e+00	1.102449421911818490e+02
4.000000000000000000e+00	3.181681946328581034e+00	1.114187663601926630e+02
5.000000000000000000e+00	3.060254248411476308e+00	1.111450208078103117e+02
6.000000000000000000e+00	2.191367317261216030e+00	1.081981697152606614e+02
7.000000000000000000e+00	2.240231875390775063e+00	1.109798225835605763e+02
8.000000000000000000e+00	2.012330825956423652e+00	1.087825913040391868e+02
9.000000000000000000e+00	2.703879616458690904e+00	1.091224923523732713e+02
1.000000000000000000e+01	2.405906484654433353e+00	1.114778164592749619e+02
1.100000000000000000e+01	1.766066225733366135e+00	1.095545493286362415e+02
1.200000000000000000e+01	3.124443183644754818e+00	1.136376336887441312e+02
1.300000000000000000e+01	2.248735609970122784e+00	1.110053835778495426e+02
1.400000000000000000e+01	2.912143550560704952e+00	1.108111213310650953e+02
1.500000000000000000e+01	1.806389881924399976e+00	1.096757563978353005e+02
1.600000000000000000e+01	3.064661778601592168e+00	1.097731677021303511e+02
1.700000000000000000e+01	1.512600268825866845e+00	1.110659960253300653e+02
1.800000000000000000e+01	1.582417857348362045e+00	1.090025289366935652e+02
1.900000000000000000e+01	1.584707899117056229e+00	1.090094124705133254e+02
2.000000000000000000e+01	1.418999323099423338e+00	1.106439696996907571e+02
2.100000000000000000e+01	2.876387821799277766e+00	1.128920152044984349e+02
2.200000000000000000e+01	1.954404225567927256e+00	1.101206660733732150e+02
2.300000000000000000e+01	2.044836112448345400e+00	1.088558709408824399e+02
2.400000000000000000e+01	2.127942816957263616e+00	1.090432259770291523e+02
2.500000000000000000e+01	3.170011478918245196e+00	1.113924565593597151e+02
2.600000000000000000e+01	1.439063234652125489e+00	1.085716257073129896e+02
2.700000000000000000e+01	2.781738125061028910e+00	1.105171364672374352e+02
2.800000000000000000e+01	2.915739830499716412e+00	1.108192287534679963e+02
2.900000000000000000e+01	2.478799545340549138e+00	1.098341943521680832e+02
3.000000000000000000e+01	2.398803709758912994e+00	1.096538524320360466e+02
3.100000000000000000e+01	1.897332060857116698e+00	1.099491154137635931e+02
3.200000000000000000e+01	2.012493579609343719e+00	1.087829582144672429e+02
3.300000000000000000e+01	1.615585080751189562e+00	1.091022248056168138e+02
3.400000000000000000e+01	2.938958170886881938e+00	1.108715719793028995e+02
3.500000000000000000e+01	1.808423153215017232e+00	1.083229036094927267e+02
3.600000000000000000e+01	2.094250624280920903e+00	1.089672705891451301e+02
3.700000000000000000e+01	2.315948307349344759e+00	1.094670639291694556e+02
3.800000000000000000e+01	2.323962771129426841e+00	1.094851316670263230e+02
3.900000000000000000e+01	1.135141193606256982e+00	1.093641150736172563e+02
4.000000000000000000e+01	3.519208908470337072e+00	1.121796842255590434e+02
4.100000000000000000e+01	2.315970092443285999e+00	1.094671130412969120e+02
4.200000000000000000e+01	3.501827403844644415e+00	1.105616016269598560e+02
4.300000000000000000e+01	2.550464797557721042e+00	1.099957558771852462e+02
4.400000000000000000e+01	1.898045455060959563e+00	1.085249473519454995e+02
4.500000000000000000e+01	2.295100972044469056e+00	1.094200658766935845e+02
4.600000000000000000e+01	3.783399837769390039e+00	1.110694211955264592e+02
4.700000000000000000e+01	1.643743030338818745e+00	1.079516501642209789e+02
4.800000000000000000e+01	2.142251181955865391e+00	1.090754826313791739e+02
4.900000000000000000e+01	2.075658178994789438e+00	1.089253559412328798e+02
5.000000000000000000e+01	2.041140015081150061e+00	1.088475384909324077e+02
5.100000000000000000e+01	2.246109141793862118e+00	1.093096191181350036e+02
5.200000000000000000e+01	3.652008685071372884e+00	1.152234191625492912e+02
5.300000000000000000e+01	1.498986497253134598e+00	1.087517463541686453e+02
5.400000000000000000e+01	2.499154714166331281e+00	1.117581071291882751e+02
5.500000000000000000e+01	1.487664014629610509e+00	1.087177126115845880e+02
5.600000000000000000e+01	1.973338321029200593e+00	1.101775792215243541e+02
5.700000000000000000e+01	1.881876388182821547e+00	1.099026579006235096e+02
5.800000000000000000e+01	2.253421321612633310e+00	1.093261036331010558e+02
5.900000000000000000e+01	1.767991702478160176e+00	1.095603370328052648e+02
6.000000000000000000e+01	1.713277514793915213e+00	1.093958741105594186e+02
6.100000000000000000e+01	2.727479075351836535e+00	1.103948153346691186e+02
6.200000000000000000e+01	1.488606586766761053e+00	1.109578137265362443e+02
6.300000000000000000e+01	2.190676506220705644e+00	1.091846522637411852e+02
6.400000000000000000e+01	3.599354930305808775e+00	1.123603647242833006e+02
6.500000000000000000e+01	1.594840655484075498e+00	1.090398700683148689e+02
6.600000000000000000e+01	2.021178933783866594e+00	1.088025384018291390e+02
6.700000000000000000e+01	1.842797229285013882e+00	1.097851916100091785e+02
6.800000000000000000e+01	1.351570054612329264e+00	1.103399457798543040e+02
6.900000000000000000e+01	2.037152403219075314e+00	1.088385488532254186e+02
7.000000000000000000e+01	3.415817876450392809e+00	1.104064823189893758e+02
7.100000000000000000e+01	1.558226550031188484e+00	1.089298133712667322e+02
7.200000000000000000e+01	2.296103038135523633e+00	1.094223249258259045e+02
7.300000000000000000e+01	2.040629234784287149e+00	1.088463869922471190e+02
7.400000000000000000e+01	1.495316759933760675e+00	1.087407156553871488e+02
7.500000000000000000e+01	1.861630560505609600e+00	1.084428539284845243e+02
7.600000000000000000e+01	1.519248675737844279e+00	1.110959722474572970e+02
7.700000000000000000e+01	1.766194799041413299e+00	1.082277043729285708e+02
7.800000000000000000e+01	1.842144681059356248e+00	1.097832301445714052e+02
7.900000000000000000e+01	2.474528385057202406e+00	1.116840839512723704e+02
8.000000000000000000e+01	1.713097220111135410e+00	1.093953321708605841e+02
8.100000000000000000e+01	1.315598135317150419e+00	1.082005075039470370e+02
8.200000000000000000e+01	1.829581265052813599e+00	1.097454663360003906e+02
8.300000000000000000e+01	1.961071928533338005e+00	1.101407082225994287e+02
8.400000000000000000e+01	2.609641041662176253e+00	1.101291622902866862e+02
8.500000000000000000e+01	3.362381814477439335e+00	1.118261345807085405e+02
8.600000000000000000e+01	1.451298925208794444e+00	1.086084044206562140e+02
8.700000000000000000e+01	3.724650590107901227e+00	1.126428301764987481e+02
8.800000000000000000e+01	2.066363274843374676e+00	1.104571987570341633e+02
8.900000000000000000e+01	2.236321241973880714e+00	1.109680677860063014e+02
9.000000000000000000e+01	2.384885815506507356e+00	1.114146313728841733e+02
9.100000000000000000e+01	2.624105765802470014e+00	1.081898509887523687e+02
9.200000000000000000e+01	2.689337744499597171e+00	1.090962658960349074e+02
9.300000000000000000e+01	2.585471243425943033e+00	1.089089413023999668e+02
9.400000000000000000e+01	2.385173102347552643e+00	1.085477009843427538e+02
9.500000000000000000e+01	2.119862701133135907e+00	1.090250102337718090e+02
9.600000000000000000e+01	2.046965768094288318e+00	1.088606720181587377e+02
9.700000000000000000e+01	1.658658096743559796e+00	1.092316960521046241e+02
9.800000000000000000e+01	2.649971747623240947e+00	1.082287256859474809e+02
9.900000000000000000e+01	2.211297780328937090e+00	1.092311406858097484e+02
1.000000000000000000e+02	2.495420519747987953e+00	1.087465336440584167e+02
1.010000000000000000e+02	1.556184325380082223e+00	1.089236747398035021e+02
1.020000000000000000e+02	2.433737128653662207e+00	1.086352868411784982e+02
1.030000000000000000e+02	2.217281894032720135e+00	1.092446312200079745e+02
1.040000000000000000e+02	1.534010370986292893e+00	1.088570230450292939e+02
1.050000000000000000e+02	2.811162103717020688e+00	1.084709831160862592e+02
1.060000000000000000e+02	1.946577793857814598e+00	1.086343582369432568e+02
1.070000000000000000e+02	1.583680393652454832e+00	1.090063239379318247e+02
1.080000000000000000e+02	1.811460159492808142e+00	1.083297502101889620e+02
1.090000000000000000e+02	1.886217703151241043e+00	1.084982829702969411e+02
1.100000000000000000e+02	1.360138649276019240e+00	1.083343898367394331e+02
1.110000000000000000e+02	2.078058935499449422e+00	1.089307681859412753e+02
