#Frame   121_res[bond] 121_res[angle] 121_res[dih] 121_res[vdw14] 121_res[elec14] 121_res[vdw] 121_res[elec] 121_res[total]
     103        5.5330        10.2324      -2.2240         3.4408         22.5578      -2.7875        4.8254        41.5780
     104        6.4870        12.5150      -2.2074         3.7023         22.7719      -2.0282        3.7609        45.0015
     105        3.0631        13.6640       0.6592         3.7026         21.4337      -2.2126        4.9475        45.2574
     106        2.2912        10.4349      -0.0990         4.7077         21.4683      -2.3275        5.3907        41.8662
     107        6.2876        11.4910      -0.2967         4.1845         19.9153      -2.5435        5.3402        44.3785
     108        6.1842        13.5970      -1.7107         4.1498         24.3576      -1.8947        3.3974        48.0806
     109        4.6993         7.5834      -2.1092         3.7426         23.1598      -2.6250        4.4538        38.9048
     110        4.9459        14.0998      -2.3359         3.8594         20.7640      -2.6443        5.1946        43.8835
     111        6.7978         9.7167       0.8979         3.8467         23.4723      -2.8161        3.9207        45.8360
     112        6.0442        14.2512      -1.7484         3.5361         22.5098      -2.7510        3.7870        45.6289
     113        3.8624        11.3575       0.4281         3.3423         23.6423      -2.0562        2.4752        43.0515
     114        7.0960        11.0341      -0.7658         3.9344         22.9417      -2.3896        3.0043        44.8551
     115        9.5250        17.3424      -0.2443         3.6495         21.8564      -1.7579        4.2315        54.6027
     116        5.9752        13.0156      -0.9223         4.2148         21.5759      -2.4394        5.1754        46.5952
     117        1.4284        12.1547      -1.1743         4.8388         25.8459      -2.4681       -3.7012        36.9242
     118        4.3829        11.5756      -1.1321         5.0278         25.8989      -1.9300       -3.4635        40.3597
     119        7.2995        12.8534      -1.4848         3.7906         24.1081      -2.7446       -1.6552        42.1669
     120        1.6838        17.5744      -3.5883         5.1847         25.4984      -2.3968       -2.2497        41.7065
     121        5.9252        11.8778       2.3550         4.5759         29.0962      -2.2876       -3.9621        47.5805
     122        7.9808        10.5450      -0.5613         4.1257         26.8761      -2.7206       -3.0883        43.1575
     123        3.0989        13.9357      -4.0495         3.7687         26.2782      -1.5567       -3.7571        37.7181
     124        7.1766        14.9677      -0.3935         4.5076         25.3677      -2.6731       -2.5194        46.4338
     125        5.1498        10.5098      -3.2264         3.4316         26.4942      -2.1651       -3.3225        36.8716
     126        5.7047         7.1930      -2.1705         2.9124         26.7710      -2.6677       -2.5825        35.1605
     127        5.7240         9.0988      -1.7164         3.2311         28.7568      -1.6257       -3.3269        40.1419
     128        8.5020        16.8474      -1.7463         5.0809         23.6379      -2.1309       -1.4301        48.7609
     129        7.1852        13.1931      -2.5911         4.4025         26.1473      -1.8872       -4.0587        42.3911
     130        2.9956        11.0173      -1.5219         4.8057         24.6013      -2.5077       -2.1135        37.2768
     131        7.4545        10.8349      -4.0620         3.7508         26.0593      -2.5588       -3.0454        38.4332
     132        4.5097        11.0909      -0.3313         4.3519         25.8542      -2.2588       -2.5983        40.6184
     133        4.6136        10.6282      -3.4903         4.5162         25.1233      -1.8821       -3.2250        36.2839
     134        6.3091        10.4324      -2.2583         3.5813         25.8452      -2.2009       -2.8105        38.8983
     135        6.2014        10.4652      -0.3939         4.4184         25.2797      -2.2234       -2.9721        40.7753
     136        7.7962        14.7943      -0.8768         3.2161         24.9963      -2.6282       -2.7255        44.5724
     137        5.5775         8.8611      -1.9295         4.0034         24.9025      -2.5465       -1.8210        37.0476
     138        5.8318         6.3910      -1.4345         4.0504         27.7989      -1.7492       -3.4972        37.3910
     139        4.8590        11.3043      -3.1413         3.7942         25.1043      -1.2198       -2.9303        37.7704
     140        3.9062        10.3779      -3.0985         4.2397         24.9380      -2.3549       -2.1949        35.8135
     141        4.7318        19.0670      -1.9343         3.9227         26.0276      -2.3388       -3.0720        46.4039
     142        3.3813        10.2069      -3.6764         5.3087         25.7468      -1.9161       -2.9537        36.0976
     143        3.2841        14.1405      -1.2663         4.1061         24.0283      -2.5953        0.1352        41.8326
     144        7.8595        11.0652      -2.5937         3.8275         26.0645      -1.2399       -3.0047        41.9783
     145        6.3091        11.0627      -3.9044         3.8102         27.2758      -2.3206       -3.3967        38.8361
     146        2.9394        14.1853      -1.7601         4.3202         26.8978      -2.7547       -3.2704        40.5576
     147        8.9896        15.1284      -1.2145         4.7752         24.4029      -2.0890       -2.4839        47.5086
     148        6.4874        13.4298       0.0044         4.4336         23.5773      -2.2711       -2.0847        43.5768
     149        4.7602        11.3965       1.0666         4.5667         27.5971      -2.4033       -3.5355        43.4484
     150        7.7861         8.6769       0.2069         4.7352         26.9359      -1.8354       -3.3105        43.1950
     151        2.0393        12.3323       6.6451         3.9865         26.9826      -2.3606       -3.5354        46.0898
     152        4.8321        12.8797       1.8010         3.5047         22.8914      -2.7085       -0.6188        42.5816
     153        5.2464        13.0150      -1.7467         4.4134         24.0243      -2.0441       -2.0037        40.9047
     154        4.9183        13.4215      -4.3749         4.7074         25.6237      -2.2035       -3.3405        38.7520
     155        6.9849        12.8703      -1.4213         4.1882         27.5961      -2.1108       -3.5594        44.5480
     156        3.2250        11.7814      -0.8755         4.3732         26.5597      -1.6525       -3.2517        40.1597
     157        2.9898        12.9148       0.7152         4.9107         24.5077      -2.8228       -1.9268        41.2884
     158        6.2975        12.7587      -2.8054         4.9085         24.0972      -2.8353       -1.7542        40.6669
     159        6.4323        13.5690      -1.3583         4.3779         22.4334      -2.7338       -1.1741        41.5464
     160        6.2254        11.9298      -3.8985         3.3809         26.6474      -1.9232       -2.6545        39.7072
     161        6.1123         9.6063      -3.2211         2.8656         26.8731      -2.5375       -2.9014        36.7971
     162        4.4493         9.1933      -2.7201         4.0529         26.4309      -2.5940       -2.7349        36.0773
     163        8.6812        10.1927      -3.9739         4.2243         23.6596      -2.4945       -1.0658        39.2237
     164        5.4661        10.3118      -2.5073         3.8548         27.3240      -2.7287       -3.5544        38.1662
     165        7.0222         8.0929      -1.8505         4.2980         27.2523      -2.1773       -3.1505        39.4870
     166        2.3282        14.7647      -2.6601         5.6872         25.3419      -2.7856       -2.1373        40.5390
     167        5.8930         9.0255      -0.8691         3.6580         26.5290      -2.3444       -3.5265        38.3655
     168        9.5712         9.9423      -0.4604         3.8694         27.2880      -2.6454       -2.7290        44.8361
     169        7.3469        17.1099      -2.4843         4.0583         26.0071      -2.3116       -3.0252        46.7012
     170        2.6057        13.0163      -1.3645         4.7646         25.3253      -2.8695       -2.2267        39.2512
     171        7.6808        15.5212      -0.4491         4.4116         23.7859      -2.3037       -1.3414        47.3052
     172        4.7354        13.0508      -1.1625         3.8438         26.2894      -2.6099       -2.3028        41.8441
     173        4.0731        13.9503      -1.8306         3.7613         26.4302      -2.5539       -2.4842        41.3462
     174        4.8436        14.4927      -1.3219         5.3626         25.9797      -1.8642       -3.4408        44.0517
     175        7.4778         9.5210      -4.3831         2.9203         26.3231      -2.6963       -2.6122        36.5507
     176        5.8040        19.0453      -2.9880         5.8209         24.8533      -2.2410       -3.0450        47.2495
     177        7.4081        14.1947       0.3236         4.2941         24.9949      -2.7613       -2.3975        46.0566
     178        4.7399        10.9734      -2.4482         4.2753         25.0586      -2.2187       -2.5256        37.8546
     179        3.7743        13.3269      -2.2023         4.4423         24.4781      -2.5887       -2.2047        39.0259
     180        5.9975        12.0372      -4.0068         4.7730         25.1511      -2.5639       -2.0725        39.3156
     181        5.2691        11.2266      -2.5640         4.7134         28.0915      -2.3622       -3.0416        41.3327
     182        4.5639        13.0040      -1.8575         4.5891         27.7547      -2.2424       -3.9099        41.9019
     183        3.2689         9.9172      -2.2731         3.7348         24.7822      -2.6735       -2.3240        34.4325
     184        4.3383        12.4194      -3.1090         3.3569         27.7824      -2.2340       -2.9849        39.5691
     185        2.7290         8.3529      -2.7064         4.5381         24.3924      -2.6903       -2.3958        32.2199
     186        5.5425        11.9249      -1.9873         3.6908         26.2408      -2.6530       -2.9807        39.7780
     187        4.0069        13.8381      -3.1919         4.1576         25.5976      -2.4702       -2.6949        39.2432
     188        7.1116         9.4717      -0.3980         4.5856         25.6042      -2.5464       -1.7540        42.0747
     189        5.4618         9.4366      -1.7113         3.9941         26.2426      -2.1451       -2.9070        38.3716
     190        9.3834        12.3304      -2.7490         4.5419         25.8192      -1.1984       -3.3307        44.7968
     191        7.1529        11.5705      -0.5760         4.4865         24.4780      -2.4636       -2.1627        42.4856
     192        6.4053        17.8207      -0.1867         4.7863         24.6433      -2.6790       -2.7136        48.0764
     193        2.1969        11.6250      -4.1686         4.8807         25.5899      -2.7191       -3.0181        34.3865
     194        5.0133         9.3790      -1.1985         4.5433         25.8497      -2.7472       -2.2186        38.6211
     195        5.5370        11.8983      -3.3921         3.8367         27.0851      -2.1577       -3.3178        39.4894
     196        8.6633         9.9634      -3.2154         3.5959         24.9814      -2.1172       -2.0560        39.8154
     197        4.1813        10.8089      -0.6126         4.2865         26.5839      -2.4587       -3.3300        39.4594
     198        6.7073        13.5509      -2.7052         4.0338         24.3116      -2.4814       -1.7261        41.6911
     199        6.9345        16.5713      -0.2876         3.3297         24.2492      -2.4860       -1.9976        46.3135
     200        2.7824        12.4807      -3.0264         3.9249         26.1075      -2.2196       -2.6783        37.3711
     201        6.0536        12.8121      -2.2998         3.8584         23.9467      -2.7324       -2.1157        39.5228
     202        7.3655        10.0767      -0.5325         5.1229         25.8830      -2.2407       -2.7028        42.9722
     203        4.2338        13.6608      -0.0999         4.1575         23.7852      -2.6122       -1.5097        41.6155
     204        7.7445         9.9285       0.6739         3.8014         25.0081      -2.5946       -2.1219        42.4399
     205        3.2492         9.4240      -1.3356         4.5008         26.3290      -2.4527       -2.7055        37.0091
     206        2.2441        12.3999      -1.9152         4.3573         24.4938      -1.7438       -2.3943        37.4418
     207        5.0956        11.7415      -3.4112         3.9191         24.9417      -2.4418       -2.4645        37.3804
     208        3.3369        11.5353      -3.9132         3.3741         26.7394      -2.4931       -3.0219        35.5576
     209        6.6221        13.3261      -0.2641         4.0530         24.5521      -2.4351       -2.1423        43.7117
     210        7.7232        10.4340      -2.2796         6.4309         24.3688      -1.8950       -2.6562        42.1260
     211        6.4474        18.2050      -1.5677         3.8644         23.5437      -2.5703       -2.3423        45.5802
     212        3.3662         8.8460      -0.4936         4.9231         24.9207      -2.5011       -1.9032        37.1582
     213        3.5448        13.7306      -2.5801         4.6915         27.2279      -2.5052       -3.0422        41.0674
     214        9.5538        14.6758      -2.6531         4.4706         27.2865      -2.5550       -2.8339        47.9447
     215        3.6812        18.6230      -3.2267         4.4533         26.3486      -2.3557       -2.5240        44.9998
     216        3.0866        10.6351      -0.9069         4.7091         25.6943      -1.9899       -2.6888        38.5395
     217        7.6375        11.5326      -1.6162         3.4845         22.6286      -2.5790       -0.3535        40.7345
     218        5.4777        12.7617      -0.5184         3.7345         22.5935      -2.4708       -0.1944        41.3837
     219        3.7329        11.7427      -3.1657         3.9346         25.3746      -2.4854       -2.2812        36.8524
     220        8.8182         9.9306      -4.3281         4.1924         25.1919      -2.0870       -2.0606        39.6573
     221        4.9728        11.6348      -2.8309         4.3741         24.7190      -1.6435       -2.2349        38.9914
     222        8.3550        11.0257      -3.4792         3.7009         25.8483      -2.4138       -2.8301        40.2068
     223        7.8836        10.3678       0.9447         3.7475         25.5862      -2.4629       -3.0764        42.9906
     224        5.8555        12.9989      -0.8975         4.5415         25.4499      -1.6064       -2.7314        43.6106
     225        5.4912         8.3696      -3.2826         3.9797         24.4840      -2.0388       -1.9488        35.0543
     226        4.6470        10.4667      -1.1905         4.9915         26.8215      -2.5681       -3.5479        39.6201
     227       10.3007        11.3084      -0.5851         3.1641         23.5063      -2.4322       -1.1203        44.1419
     228        4.6206         8.4336      -3.1195         4.9190         26.9099      -2.2609       -3.5786        35.9241
     229        4.3910        14.0501      -1.9121         4.9119         26.1040      -2.1587       -1.5360        43.8502
     230        6.9681        12.8629      -3.1860         3.3182         27.9036      -2.4811       -3.5037        41.8821
     231        4.7934         9.5358      -1.1120         3.3253         25.7851      -2.7965       -2.4108        37.1203
     232        5.4681        11.3102      -0.2679         4.9031         23.1680      -2.2296       -1.5052        40.8468
     233        5.2955        12.2023      -2.7964         4.2286         26.9587      -2.6149       -3.1318        40.1420
     234        3.3549        13.1904      -2.4927         3.5788         25.0353      -2.2732       -2.0683        38.3252
     235        4.5404        15.1124      -0.6429         4.9944         24.8480      -2.6498       -2.0926        44.1100
     236        5.7461        12.2894      -4.1306         3.4444         25.8642      -1.9710       -3.5524        37.6901
     237        5.2567        11.7058       0.8653         3.6653         24.4749      -2.7144       -1.5335        41.7201
     238        8.2599        10.3859      -2.3040         3.6294         25.0619      -1.7710       -1.9539        41.3082
     239        5.8884        12.6736      -0.7816         4.5274         26.5188      -2.2604       -3.0022        43.5640
     240        3.4224        12.2591      -2.6909         4.0163         25.1669      -2.8512       -1.7582        37.5643
     241        9.1823        17.3229      -3.3804         4.5679         23.4783      -2.5827       -1.4884        47.0999
     242        5.7777        10.5489      -2.1109         3.2457         25.2550      -2.1995       -2.5979        37.9191
     243        6.0442        11.3208      -3.3068         4.5842         26.3202      -2.4596       -3.3558        39.1472
     244        3.4473        10.1933      -2.0213         3.7126         26.2379      -2.3431       -2.1663        37.0605
     245        4.3135        10.7038      -2.6542         4.2093         24.2294      -2.1844       -1.7411        36.8762
     246        5.1414        13.9760      -1.0471         3.9393         26.7686      -2.2148       -3.3635        43.1999
     247        3.9509        19.4076      -2.3345         4.7927         24.3778      -2.7212       -2.5522        44.9211
     248        5.2609        14.8704      -4.1060         4.4352         25.0168      -2.5916       -1.7748        41.1108
     249        4.8492         9.0117      -1.7488         4.3319         25.4359      -2.7284       -2.3194        36.8319
     250        8.3054        10.3984      -0.2451         4.1168         26.0387      -2.4432       -3.2408        42.9301
     251        5.1903        15.8735      -2.9060         3.4832         26.0417      -2.5632       -2.4819        42.6376
     252        5.1410        12.0118      -1.4814         4.4360         26.1726      -2.8341       -3.0719        40.3739
     253        4.6839        10.6023      -1.9125         3.8147         26.5045      -2.6367       -3.2561        37.8001
     254        8.3725        11.6924      -1.7255         4.4281         27.9291      -2.3234       -4.2801        44.0932
     255        6.7513        11.8567      -1.0647         3.0094         26.6960      -2.6945       -3.3764        41.1777
     256        3.8750        14.9385      -0.4026         3.7410         26.0192      -2.6061       -2.4116        43.1534
     257        4.4982        12.1127      -2.9605         5.6688         26.5265      -2.6696       -2.8461        40.3300
     258        4.7684        14.4679      -2.9863         3.7392         26.0467      -1.9533       -3.3792        40.7034
     259        4.5539        11.7646      -2.6002         4.5316         24.3231      -2.5491       -1.8216        38.2024
     260        8.3557        16.6204      -1.9494         3.9137         25.5339      -2.3469       -3.0645        47.0628
     261        6.1937         8.7167      -0.3533         4.9814         24.9971      -2.5392       -1.9852        40.0112
     262        5.5437        11.6875      -3.9980         5.5816         26.5441      -2.0455       -3.1279        40.1854
     263        4.7447        11.9539      -0.6077         5.5531         23.7433      -2.3570       -2.0324        40.9979
     264        5.3590        12.7328      -1.0122         3.9667         24.5690      -2.1201       -2.8905        40.6048
     265        5.8097        11.2237      -3.4231         3.5630         27.5086      -1.5871       -3.2283        39.8666
     266        6.7244        14.0364      -2.3083         5.3169         23.7254      -0.7146       -3.0919        43.6882
     267        2.9754        14.1178      -2.5989         4.3464         28.5972      -2.7097       -3.3100        41.4183
     268        3.9200        10.6638      -2.6756         5.4438         24.9283      -2.1455       -2.5429        37.5919
     269        8.7135        11.2266      -0.8378         3.7711         26.6571      -2.0500       -3.0436        44.4369
     270       10.6080        10.4100      -2.8679         4.0814         25.5160      -2.6782       -1.9701        43.0993
     271        3.9409        15.8640      -2.0289         4.6122         23.3103      -2.7143       -2.2418        40.7424
     272        3.5482        14.4625      -2.8889         4.4668         23.3150      -2.6207       -2.0950        38.1878
     273        4.7331        10.7388      -2.8347         4.3640         26.4107      -2.1120       -3.4109        37.8889
     274        5.0439        11.5432      -1.0329         4.3796         23.9169      -2.4790       -0.3662        41.0055
     275        5.9448        15.2110      -4.0420         3.9417         26.9004      -2.3411       -3.1888        42.4259
     276        4.9348        14.5301      -2.6522         6.3854         24.1421      -0.9406       -2.8492        43.5503
     277        2.8976        15.6179      -1.2590         4.9505         26.1189      -2.0882       -2.8642        43.3735
     278        4.3790         9.3694      -4.0035         4.0141         26.0047      -2.6009       -2.8152        34.3476
     279        6.1590        12.3000      -3.2210         3.5389         23.0735      -1.8556       -1.4833        38.5114
     280        3.4198        13.1489      -2.1199         4.1441         24.0286      -2.6241       -1.4403        38.5570
     281        6.0833        11.0813      -3.2153         4.4476         27.9529      -2.1901       -3.8116        40.3480
     282        7.9367        11.3074      -3.2633         3.8254         26.3843      -2.1745       -3.2452        40.7707
     283        4.4845        13.1888      -2.7532         3.6812         25.6284      -2.5667       -3.2272        38.4357
     284        4.1550        14.8236      -3.5848         4.5231         23.5224      -2.6302       -1.9943        38.8147
     285        5.6587        15.0259      -1.8571         4.2562         22.8372      -2.0300       -1.3049        42.5860
     286        6.4886        10.3261      -2.3147         4.3493         25.8639      -2.2185       -3.2264        39.2683
     287        6.8567        12.7435      -4.4593         4.4613         23.1010      -2.4188       -2.0717        38.2126
     288        7.9835        13.2833      -3.2424         4.3541         25.2868      -2.5081       -2.9144        42.2428
     289        4.3190        12.9109      -2.0712         5.6208         24.6269      -2.0655       -2.6821        40.6588
     290        4.6157        10.6413      -1.4790         3.7568         26.4676      -2.7943       -3.1653        38.0428
     291        3.6597         8.6326      -3.3061         3.8216         25.8085      -2.1998       -3.4521        32.9645
     292       11.2362        11.9000      -2.0445         3.4719         25.7569      -2.4796       -2.5643        45.2766
     293        6.1199        17.3251      -3.0819         4.6051         27.7567      -2.0827       -4.4812        46.1609
     294        6.9154        16.4317      -2.7476         3.5186         24.8305      -2.0338       -2.4039        44.5110
     295        4.6681         9.3503      -0.4015         3.9075         26.3940      -0.6927       -3.6524        39.5734
     296        3.7952        17.8282       1.4081         3.9645         24.3071      -2.3042       -2.6158        46.3831
     297        5.3333        15.5207      -2.5318         4.8683         24.5730      -2.2152       -2.5821        42.9663
     298        9.2089        10.8654      -1.4094         3.4497         27.5367      -2.6873       -3.9845        42.9795
     299        8.4013        10.4834      -0.8513         4.4620         26.1572      -2.5866       -2.8590        43.2070
     300        6.6524        15.6396      -3.3012         4.4442         24.1974      -2.0942       -2.4997        43.0385
     301        5.5382        11.2067      -1.6940         4.4600         25.3237      -2.2958       -3.1889        39.3499
     302        6.5630         9.2422      -3.2498         3.9411         27.5374      -2.5540       -3.8774        37.6025
