#Frame       chi1:121     chi2:121
     147      70.7189      94.0180
     148      55.8389      94.0056
     149      64.3546     111.0765
     150      35.9915      99.9674
     151      69.3277      87.9302
     152      50.9025     101.4786
     153      83.9376      93.7666
     154      80.8027      90.4327
     155      69.6878      87.3823
     156      80.1364     102.7222
     157      56.9560     114.3554
     158      70.0548      94.6886
     159      64.8825      85.8185
     160      53.4123      90.2408
     161      58.5635      92.8614
     162      82.5742     105.1856
     163      63.8289      91.1007
     164      67.8052     103.5868
     165      85.8066      93.3940
     166      77.2313      87.3508
     167      68.3524      85.0967
     168      65.0713      99.0215
     169      69.5407      93.4889
     170      61.3690      91.5160
     171      59.9849      88.5988
     172      88.1314      89.8879
     173      61.5928      80.6874
     174      76.3250      98.7075
     175      74.6085      97.6608
     176      76.1036      94.3134
     177      78.8036     110.5554
     178      76.8128      96.3038
     179      65.8425      93.1169
     180      62.8404     104.2731
     181      54.3505     103.2120
     182      75.9958      82.3232
     183      67.7315     105.7613
     184      65.2182      92.7810
     185      72.4154      86.4543
     186      69.2282      95.9370
     187      74.0360     102.4811
     188      62.5022      94.8272
     189      65.4930      92.7619
     190      69.0630      92.4681
     191      86.1226      88.8011
     192      87.5845      93.0527
     193      79.7283      92.6468
     194      64.6717     100.9046
     195      61.7955      98.2227
     196      60.5223      81.9350
     197      61.5449      99.2367
     198      60.9169      96.2045
     199      62.8092      77.5163
     200      66.0996      87.8251
     201      63.4297     102.1580
     202      67.5345      80.8862
     203      64.5922      87.6321
     204      72.6548      88.3232
     205      78.8928      96.5319
     206      64.6034      93.9375
     207      58.9029     101.4078
     208      72.1625      95.2619
     209      71.2976      94.3523
     210      71.2584      91.9784
     211      70.3965     101.1690
     212      85.7949      84.6573
     213      76.6732     100.0499
     214      86.0707      87.3246
     215      72.1338      99.4718
     216      61.2980      88.0718
     217      69.3792      95.1525
     218      65.1493      91.5158
     219      83.1909      94.5741
     220      70.4874      97.9506
     221      68.4028      94.6601
     222      59.3729     109.7307
     223      56.0119      99.8212
     224      64.9035     109.0008
     225      71.8287      92.1211
     226      62.5568      98.0263
     227      61.1127      95.1121
     228      76.3204      99.9470
     229      78.4496     100.1287
     230      80.0348      97.4671
     231      70.7998      86.2053
     232      74.8839      95.1594
     233      80.6044      96.9120
     234      47.7686     109.0489
     235      82.8029      92.5482
     236      68.5923      99.8273
     237      78.8502      96.3375
     238      65.0962      91.7892
     239      72.2075      89.0233
     240      78.4723      92.4632
     241      52.7590      92.6405
     242      51.0790     102.7180
     243      51.4299      99.3691
     244      58.6208      96.0134
     245      68.0896      81.9736
     246      55.6263      92.6660
     247      61.5617     102.1002
     248      63.1746      94.8093
     249      40.7378      99.0746
     250      76.3751      96.0437
     251      66.3158     101.7305
     252      40.6757     100.1621
     253      70.6043      89.0234
     254      53.3441     100.6273
     255      58.8652     100.1290
     256      75.3698     101.3286
     257      69.4726      94.7236
     258      64.0108      94.7333
     259      55.7456      91.3722
     260      48.2799      92.9591
     261      48.0377      94.3747
     262      82.8268      92.0403
     263      58.6891     100.9464
     264      74.3234      96.5348
     265      67.8284      91.4240
     266      74.8609      84.6968
     267      75.2770      87.8836
     268      68.2045      90.5450
     269      78.3437     104.8783
     270      86.5340      88.1553
     271      57.8072      92.7957
     272      71.0213      90.8809
     273      55.3600     102.6759
     274      50.1841     105.5675
     275      59.6365      96.6922
     276      64.8913      86.4328
     277      56.6412     112.6444
     278      48.2487     113.3887
     279      68.3284      77.8120
     280      70.7133      98.6472
     281      75.0673      91.5245
     282      63.4592     114.0412
     283      71.1194      90.9725
     284      58.4642      90.8231
     285      66.4747      92.0622
     286      65.7352      97.9951
     287      60.2186      86.4126
     288      57.0433      97.7073
     289      62.3072      99.8153
     290      73.6216      89.9866
     291      78.9506     100.8433
     292      76.1817      93.8586
     293      83.0895      97.2134
     294      80.3437     100.0493
     295      66.1943      96.1633
     296      60.3897      94.9252
     297      64.7139      96.4214
     298      69.6581     100.4304
     299      70.7119      87.3720
     300      45.6086     122.8881
     301      75.9959      90.9786
     302      81.9223      99.8836
     303      57.6987      94.6818
     304      75.1295      76.6293
     305      58.0812     104.5723
     306      66.0274      98.9815
     307      56.2847      94.0666
     308      63.2627     111.8715
     309      62.2019      93.1515
     310      50.7747     103.9573
     311      62.5253      91.9390
     312      63.5627     106.7804
     313      63.9972      89.1559
     314      87.8560      79.9678
     315      70.5578      93.0522
     316      43.8951     100.7109
     317      85.2187      80.1281
     318      85.2411      95.1812
     319      77.8146     101.8154
     320      70.6870      92.8744
     321      86.2616      81.8564
     322      87.9231      93.9242
     323      76.5934      97.0704
     324      76.0181      84.0040
     325      75.5041      96.5414
     326      64.5538      97.1010
     327      67.3460      99.0460
     328      63.1955      85.7751
     329      72.5678      92.3836
     330      67.4719      95.8363
     331      58.8424      94.3464
     332      72.4199      92.7772
     333      75.1133      91.5336
     334      77.3784      94.1797
     335      71.5497      93.4207
     336      61.8394     104.8660
     337      82.1512      83.0665
     338      69.4758     100.2729
     339      79.5867      87.8343
     340      77.4794      83.6926
     341      55.6650     101.0017
     342      80.1454      92.4051
     343      52.1936     102.2389
     344      83.0176     103.3043
     345      68.6103      84.9761
     346      60.6242      82.4432
     347      54.5646      99.9105
     348      51.7331     103.6982
     349      47.5689      97.5928
     350      58.0368      90.3267
     351      57.4361      96.1730
     352      68.1171      91.9083
     353      77.8042      88.0423
     354      60.9211      89.0628
     355      52.9709     101.5867
     356      55.8374     100.1640
     357      74.6559     100.1508
     358      78.8665      86.6618
     359      60.4330      98.3248
     360      68.4830     104.1476
     361      58.1444      90.9746
     362      67.9400      93.4343
     363      74.7821      87.2558
     364      51.5114     106.0900
     365      71.4031     105.2633
     366      68.4588      79.5995
     367      45.9071     113.4718
     368      49.6558      92.0255
     369      61.1035      88.0142
     370      67.9463      81.8150
     371      67.6182      95.5925
     372      56.0420      96.2123
     373      81.8901      90.4982
     374      70.9956      93.0872
     375      60.6127      95.6069
     376      59.9368     105.9399
     377      66.2318      91.4363
     378      55.4739      96.1123
     379      65.1432      88.8356
     380      43.5994     102.3779
     381      56.5504      91.9522
     382      59.5434     102.4107
     383      67.9297      92.1503
     384      51.3923     106.5705
     385      64.7738      95.2384
     386      62.2997      97.8423
     387      65.6599      87.3116
     388      66.7269      94.0992
     389      70.6189      90.5351
     390      63.4076     107.5996
     391      58.5061      99.1351
     392      63.0273     105.1356
     393      68.1412      90.7246
     394      55.4699      95.3304
     395      55.6526      99.7078
     396      59.2539      83.5660
     397      58.2603      88.1425
     398      63.4017      85.6638
     399      66.3296      96.5154
     400      75.0762      91.6199
     401      72.9452     100.5580
     402      60.4230     107.9951
     403      59.2171      89.8898
     404      47.8129     104.9241
     405      63.9842      97.4798
     406      72.7261      85.0063
     407      66.4184     102.7678
     408      68.1458     101.6382
     409      63.0576      97.7986
     410      62.0574     100.7307
     411      46.9600     109.2462
     412      52.3123      98.5589
     413      61.1624     102.9177
     414      82.9591      91.7007
     415      57.9977      83.1519
     416      64.4778      88.1561
     417      68.5649      94.5530
     418      65.5139      87.6358
     419      65.4400     106.7426
     420      44.9875      99.8758
     421      67.6481      95.0618
     422      52.3707     105.0967
     423      71.2634     102.3357
     424      69.0468      87.9189
     425      47.5894     104.7520
     426      84.5433      95.0436
     427      57.9427     101.8829
     428      38.0589     104.0432
     429      53.6199      81.0752
     430      59.6907      91.5099
     431      59.3067     107.9902
     432      54.1761      94.3446
     433      67.2154      84.2899
     434      58.6220      94.2011
     435      56.8214     101.5804
     436      64.1178     105.6021
     437      52.2938      98.6663
     438      71.1322     104.7349
     439      63.0662     100.2118
     440      45.6523     104.2218
     441      56.7093      92.8183
     442      49.6251      98.9397
     443      58.6629      88.8449
     444      57.5566      93.1137
     445      70.1183      89.1824
     446      62.1278      96.6781
     447      59.4895     101.4649
     448      70.5168      89.5610
     449      79.4294      93.5056
     450      57.5842      95.5249
     451      60.9428      87.3920
     452      54.2716      94.3428
     453      57.9258     106.3989
     454      49.3963      90.7440
     455      64.0913     104.6321
     456      61.8871      99.7789
     457      46.0182     116.8611
     458      61.9601     102.3577
     459      74.9451      93.8948
     460      55.5264      89.9242
     461      67.0597     105.6405
     462      57.0451      94.7040
     463      75.7974      92.7541
     464      66.8001      78.6266
     465      70.1750     103.1082
     466      73.4749     100.9523
     467      59.0368      93.4511
     468      64.2822      93.8269
     469      72.8508      81.3666
     470      54.7298      98.4307
     471      56.7821     104.4133
     472      69.0438      99.0837
     473      60.2842      94.6742
     474      59.8674      97.5280
     475      58.7608     111.2834
     476      50.8733      93.9478
     477      61.7937      97.6418
     478      62.3268      90.1264
     479      68.8779      99.6490
     480      65.4531      98.3370
     481      53.0153      91.0214
     482      50.9206     101.3449
     483      64.1124      99.3127
     484      68.1097      88.3336
     485      54.7736     105.8825
     486      66.7879      96.8834
     487      57.4473     100.4521
     488      54.2871     107.8800
     489      63.0158      96.1474
     490      65.3975      87.0059
     491      58.9792      95.7796
     492      48.4987      94.5123
     493      60.9766      98.0624
     494      70.3938      95.3387
     495      66.9321      81.5772
     496      70.9207      91.8475
     497      72.6161      92.0644
     498      76.8129      83.6372
     499      63.6695     105.4822
     500      84.5963      94.7511
     501      64.5290      95.6858
     502      66.0180     105.4950
     503      55.7388      91.1454
     504      63.2213      99.1579
     505      59.5638      93.4652
     506      59.7383      90.9743
     507      62.1703      94.4547
     508      67.1268      88.2054
     509      47.5324      98.3977
     510      54.9339      98.2662
     511      70.3866      80.8404
     512      74.9487      99.1479
     513      62.8911      94.4028
     514      61.5035     100.7458
     515      59.7973      82.6949
     516      74.5001      81.9195
     517      79.4178      92.5379
     518      70.9027      92.9332
     519      75.8691      87.8452
     520      72.3057     101.1129
     521      57.0710      99.4513
     522      63.2878      91.4604
     523      58.1030      99.6461
     524      62.7761      81.0949
     525      76.5995      80.1666
     526      46.7210      98.4606
     527      73.9592      85.3146
     528      60.8194      92.3288
     529      81.6747      94.6039
     530      66.2949      98.5535
     531      71.6474     104.6162
     532      74.0662      87.9163
     533      71.0533      88.8059
     534      84.7214      94.2033
     535      62.4842     105.8236
     536      61.6170      83.2877
     537      56.3055     106.5071
     538      47.9115     106.8033
     539      72.8486      95.3197
     540      66.9509      86.6930
     541      75.0725      84.9713
     542      57.2134      88.3778
     543      56.1432      95.9500
     544      72.7859      84.2992
     545      58.8586      89.5413
     546      76.7817     106.9030
     547      79.2193      90.9222
     548      70.1270     101.2501
     549      66.7279      93.2188
     550      81.7842      89.3953
     551      86.0976      98.2440
     552      58.3220     114.1004
     553      69.1536     108.4383
     554      52.5254      94.0342
     555      59.2887      99.1544
     556      74.1771      82.5606
     557      56.7089     106.5590
     558      76.5340      99.7585
     559      68.0263      96.0041
     560      74.3804      78.4977
     561      74.2446      83.4665
     562      69.6558      98.1616
     563      76.6744      99.5391
     564      74.0054      97.1330
     565      65.8127      98.8589
     566      93.7668      96.6681
     567      66.1111      92.0661
     568      69.2691     103.2659
     569      80.8677      91.1771
     570      64.1365     102.5283
     571      65.0872      92.5274
     572      59.6122      90.6728
     573      77.2038      97.5113
     574      63.5364      94.9022
     575      67.8418      97.8633
     576      56.3649      99.1312
     577      60.9606      93.5543
     578      58.9332     101.4259
     579      52.7124     104.8214
     580      56.9802      88.2071
     581      65.4866      99.7456
     582      58.3948      92.6615
     583      71.6529      84.3001
     584      83.9292      98.6107
     585      68.5963     108.0324
     586      74.5026      91.4817
     587      48.6403      93.7081
     588      73.8558      94.2703
     589      72.6305      81.6844
     590      55.1529     101.6666
     591      78.0421      84.7099
     592      52.8076      90.9747
     593      69.3330      85.4225
     594      68.3428      92.3849
     595      76.2577     103.1334
     596      63.0911      88.1274
     597      64.7351      94.9162
     598      63.8978      90.3017
     599      61.6721      94.3859
     600      53.1412      95.3905
     601      76.9490      86.5462
     602      69.8242      87.7407
     603      74.5403      96.1538
     604      78.5266     106.7233
     605      60.0063      98.6996
     606      70.3841     103.9911
     607      60.7235      99.6133
     608      66.3113     103.5849
     609      63.4717      97.2036
     610      62.3580      98.2844
     611      67.0829     107.6439
     612      66.4314      98.0988
     613      71.4666      93.0000
     614      45.8072     104.1547
     615      48.9795      94.7999
     616      78.6703      94.7497
     617      56.1811     101.6181
     618      64.9608      97.2142
     619      74.8396      84.2423
     620      53.4698      90.0924
     621      57.7830     100.1852
     622      67.1577     109.6979
     623      64.8478      96.2308
     624      52.7051      97.7474
     625      69.2084      93.1757
     626      64.0534      96.7232
     627      64.3246      83.6275
     628      68.5072     101.4596
     629      64.6722      99.8900
     630      59.2064      93.9877
     631      68.3288      94.0895
     632      81.0354      90.8426
     633      60.4760     104.9425
     634      53.6469      89.6788
     635      57.8602      90.8178
     636      60.7277      98.3919
     637      65.4096      92.2819
     638      74.9974      96.9537
     639      75.3612     109.7569
     640      83.0404      87.2242
     641      69.1349      98.2009
     642      79.5323      90.2745
     643      71.3654      94.7750
     644      70.2053      94.8858
     645      57.4724      90.0169
     646      68.5562      95.5550
     647      75.1833      92.5379
     648      74.5141      87.2158
     649      74.2399      79.0554
     650      64.1951      87.6626
     651      52.6331      93.2248
     652      66.9361      78.6797
     653      64.2318      96.6838
     654      62.8288      98.0144
     655      78.1245      78.9294
     656      58.0258     102.6856
     657      59.7693      97.6715
     658      57.0553      95.7025
     659      62.0635      91.7302
     660      93.8780     100.7073
     661      65.4542      96.2133
     662      61.4114     107.6150
     663      78.6268      93.8679
     664      68.9181      98.6721
     665      56.2415      95.3597
     666      42.5446     111.1087
     667      75.6519      75.8594
     668      61.8171      91.4702
     669      89.7351      91.3929
     670      49.4982      92.7123
     671      67.4227      96.4291
     672      77.3467      94.7209
     673      53.1602     106.7262
     674      44.5937     105.0296
     675      54.8611     110.2414
     676      59.8771      92.5569
     677      70.2885     101.3724
     678      56.8208      95.9541
     679      64.0506      96.5802
     680      57.0955      97.5986
     681      70.3644      93.2844
     682      61.3696     101.3260
     683      66.4863      87.6517
     684      61.6327      76.6747
     685      53.7266     112.0867
     686      54.5138      97.5017
     687      68.8672     103.7191
     688      74.2449      91.4715
     689      75.6525     101.1226
     690      54.6771      98.0548
     691      48.3478      86.2538
     692      64.7772      92.5942
     693      70.5446      98.7474
     694      54.0293     106.5642
     695      55.3163      93.5844
     696      33.9385     109.5800
     697      66.8912      95.7990
     698      58.6157      97.2907
     699      65.1680      84.4966
     700      65.8338     109.4140
     701      64.6699      94.1898
     702      61.0310      99.3991
     703      68.8154     103.0592
     704      72.1023      95.8979
     705      38.6608     107.0657
     706      75.1366      96.8956
     707      54.9812     105.9696
     708      74.0414      93.3728
     709      57.6619      81.7316
     710      56.5822     100.2147
     711      56.0964      98.5971
     712      64.0675      97.2382
     713      64.4624     105.5927
     714      63.5120      87.0582
     715      58.4629     101.7378
     716      62.8462      99.8450
     717      55.3250      89.7079
     718      69.8524     108.9432
     719      68.0072      95.7883
     720      61.9756      91.4076
     721      48.1563     100.0286
     722      65.0706      92.9082
     723      55.2316      97.6952
     724      66.3979      98.0417
     725      74.0561      87.3792
     726      78.4883      81.1975
     727      61.6897      96.6720
     728      57.9792      94.6847
     729      67.8012      90.7000
     730      52.6984      98.0186
     731      90.2310      90.3521
     732      67.1234      94.8750
     733      50.3319     103.8385
     734      59.1707      97.5404
     735      55.9019     104.4688
     736      74.2582      80.9377
     737      66.4854      85.7133
     738      87.9985     105.4090
     739      67.1994      83.2511
     740      67.5655      86.6366
     741      50.7640     110.4615
     742      79.2034      83.9260
     743      78.3960      84.8933
     744      63.7597     104.0765
     745      73.8202      93.8821
     746      73.5963      89.1167
     747      68.7548      97.2284
     748      49.7534     101.2068
     749      63.8475      78.1303
     750      78.6706     102.9884
     751      76.5680      96.2360
     752      80.6963     102.4529
     753      47.6597      93.8975
     754      80.9295      93.8848
     755      74.4478      85.0008
     756      78.2407      88.3117
     757      70.9035      91.5836
     758      71.1807      96.6493
     759      60.1144      94.7353
     760      80.8580      79.1427
     761      79.2874      86.3907
     762      69.1800      93.0506
     763      90.6624      90.9196
     764      95.6036      84.1826
     765      81.1829      92.0350
     766      75.6589      86.6530
     767      82.8282      91.6703
     768      78.5135     111.2980
     769      53.3172     101.7171
     770      67.2393      90.6269
     771      61.7611     106.7162
     772      60.7141     104.1212
     773      49.0254     101.7301
     774      53.6018      98.9304
     775      57.7836     105.8479
     776      58.4737      93.2913
     777      68.9210      94.2361
     778      70.8886      98.7425
     779      64.6258     102.1419
     780      60.5385      93.3098
     781      87.7675      73.7118
     782      76.5511      99.7626
     783      58.4052      98.3488
     784      71.6229      88.3325
     785      76.0179     101.2102
     786      53.2021      98.4140
     787      69.5978     101.8553
     788      84.2661     105.8155
     789      68.0598      90.2910
     790      69.2808      96.7424
     791      74.5942      88.4297
     792      65.8791      96.3627
     793      73.3869      90.1769
     794      56.5872     102.9701
     795      79.6138      97.4573
     796      84.3793      92.2290
     797      87.4014     107.3094
     798      55.6713      92.9720
     799      56.1449      98.9648
     800      71.6889     100.5551
     801      68.6283     100.7871
     802      69.8977      92.4952
     803      80.6634     104.3010
     804      70.2827     111.3376
     805      65.6955      92.8263
     806      67.3925      86.7746
     807      69.4214      98.7722
     808      61.3618      95.5209
     809      68.6698      95.9691
     810      70.5785     102.6266
     811      62.3962      98.9828
     812      79.8573      93.2333
     813      71.7719     110.2416
     814      76.1900     102.2832
     815      68.1122      89.9742
     816      73.6701      88.3245
     817      83.0998      89.7065
     818      81.7308     103.2048
     819      65.2936      94.3934
     820      62.7468      95.0801
     821      51.5548     107.8406
     822      58.3889      96.2141
     823      57.8700     103.9248
     824      49.8379     107.7146
     825      63.5165      95.4342
     826      72.7257      94.7214
     827      75.9404     103.0341
     828      51.5991     100.2735
     829      66.2891     108.4335
     830      85.9505      91.5385
     831      76.3151      97.3726
     832      82.6283      90.7786
     833      69.1460     101.4360
     834      64.3368      95.5403
     835      69.5038      82.6619
     836      69.2700     103.2363
     837      61.8035     102.0188
     838      67.8247      97.7454
     839      53.7362      98.7296
     840      63.2417     107.3966
     841      66.4063     103.2495
     842      73.7346      91.0224
     843      73.0907      94.1243
     844      79.3044      94.6973
     845      57.9083     109.0138
     846      66.3734      87.9311
     847      70.4075      97.0200
     848      89.8172      86.7510
     849      82.2217      88.4965
     850      86.0236     104.4450
     851      68.5958      98.7113
     852      63.7993      99.4935
     853      71.9016      98.1760
     854      63.3994      95.6438
     855      75.2573      97.6465
     856      56.0271      96.4081
     857      78.7505      92.7392
     858      53.4775     100.3530
     859      69.4031      87.0455
     860      73.1447      91.6322
     861      64.6874      91.1780
     862      74.4154      81.1323
     863      62.3405      98.8632
     864      68.3395      85.9222
     865      81.0076      90.6935
     866      55.4284     109.7529
     867      48.4994     106.7442
     868      62.3130      91.3154
     869      59.4670      95.1895
     870      69.2503      85.1922
     871      58.3446      91.0780
     872      64.4347      93.9427
     873      72.2230      86.3370
     874      76.3556      95.4150
     875      61.7468      95.6903
     876      59.3757      95.1495
     877      51.9757     114.1711
     878      64.1561      95.3267
     879      34.8976      98.0455
     880      77.8109      98.5617
     881      63.2553      85.0644
     882      66.0902      84.2390
     883      78.9681      88.4527
     884      59.0717      94.6977
     885      54.6134      89.1776
     886      58.8499     104.4623
     887      81.8032      88.7770
     888      77.0230      81.6032
     889      82.7564      92.2808
     890      79.5524     108.9435
     891      51.1657     119.5526
     892      71.6510      96.2637
     893      59.5653      99.6084
     894      70.0575      80.5589
     895      70.3643     100.2675
     896      75.9605      93.3998
     897      69.1770      95.8042
     898      75.2480      95.9575
     899      85.8857     101.3490
     900      81.0364      89.8464
     901      71.4797      85.1269
     902      58.3516     109.2252
     903      73.2916     101.1094
     904      93.5933      93.5752
     905      75.9949     103.7210
     906      90.1386      96.5558
     907      67.2945     106.2212
     908      64.7932      91.1714
     909      62.0861      85.3967
     910      66.8601      91.8303
     911      80.5142      86.8971
     912      55.6961     107.8723
     913      87.0692      96.5019
     914      76.1628      94.0731
     915      65.2883      94.0954
     916      74.3962      96.5432
     917      54.0696      91.0391
     918      43.0651     109.4348
     919      66.4587      84.1423
     920      69.9621      99.8910
     921      69.9466     102.0073
     922      70.4533      98.7034
     923      76.7270     102.7797
     924      71.8731      88.0221
     925      74.4670      89.4206
     926      54.5480      93.9973
     927      60.6588      97.0937
     928      76.8144      93.8276
     929      76.9709      90.3693
     930      70.0385      90.8027
     931      66.1597     100.1934
     932      74.0809     103.1944
     933      75.7719      90.6654
     934      70.9156      90.7299
     935      61.7509      89.9048
     936      69.5743      84.7357
     937      47.9390     102.1605
     938      59.2497      98.1306
     939      56.1373      98.2178
     940      49.2036     110.5339
     941      73.8264      81.5146
     942      74.5706      98.4407
     943      78.0454      85.1125
     944      64.4033      92.8923
     945      63.2394     104.7255
     946      69.7768     114.1673
     947      61.8168      90.0550
     948      35.0683     108.5058
     949      58.4565     107.8973
     950      50.6377     105.5222
     951      66.8230     100.1194
     952      74.9181     105.8291
     953      69.9959      90.5059
     954      76.1672      96.4796
     955      56.7198     119.3445
     956      67.1116     105.1153
     957      38.8671      90.9849
     958      80.7091      86.2322
     959      61.8071     100.9669
     960      57.5087     101.3115
     961      57.5401     102.5084
     962      62.9010      90.6848
     963      48.0740      97.4594
     964      61.0756      89.1238
     965      60.1961      76.8806
     966      44.3950     108.9531
     967      54.8816     102.7569
     968      62.6565      90.9897
     969      51.5663     106.1093
     970      57.4370      86.7686
     971      52.0182      89.5270
     972      64.3636      94.9240
     973      57.6572      95.2332
     974      63.9207      90.3536
     975      56.6919      98.0057
     976      58.3381     102.0622
     977      60.9396      79.1654
     978      57.4731      91.7823
     979      60.4116      87.9626
     980      60.4216     108.1905
     981      56.5207      99.1071
     982      57.7313      99.0959
     983      65.6292      84.7716
     984      61.9676      98.8728
     985      56.6248      91.5744
     986      50.4453      91.8369
     987      60.9701      88.9435
     988      81.2669     101.0217
     989      58.6304      96.4795
     990      75.0296      81.4423
     991      76.9849      79.8265
     992      61.3621     110.6968
     993      70.4126     100.1597
     994      71.5447      81.4477
     995      64.6806      98.1069
     996      79.5200     100.8090
     997      76.9864      80.8802
     998      64.3980      92.0266
     999      64.3833      89.7586
    1000      70.0732      96.3216
    1001      65.0706      95.4537
    1002      59.8517     106.9182
    1003      61.5300      95.2344
    1004      79.9809     104.4513
    1005      53.1804     100.6063
    1006      71.5524     107.0603
    1007      50.2023     108.2980
    1008      71.2428      94.4445
    1009      62.9273      91.4584
    1010      72.5948      92.3121
    1011      49.3284      93.1034
    1012      72.7858      91.4496
    1013      56.7159      93.0854
    1014      52.6223     100.2638
    1015      67.0971      98.2270
    1016      65.1477      97.9895
    1017      80.0541      89.4457
    1018      55.6260      95.0630
    1019      73.6952      98.0758
    1020      61.3609      97.7396
    1021      55.2598      97.3949
    1022      67.3702      94.1157
    1023      65.0562     103.2939
    1024      74.1731      97.3537
    1025      77.1878     102.7868
    1026      59.1515     114.3017
    1027      63.0552     103.3406
    1028      67.2521      88.3195
    1029      59.6036      95.4221
    1030      76.2685      90.0421
    1031      59.9841      99.4354
    1032      69.4817      90.3235
    1033      71.5987      92.1283
    1034      79.4813      89.3823
    1035      68.5269      82.7178
    1036      66.2440     107.3749
    1037      63.4863     106.3615
    1038      49.7328     106.1899
    1039      50.8408      95.1974
    1040      53.2734      89.7215
    1041      63.2844     111.1824
    1042      80.9227      80.9715
    1043      63.7849      93.7043
    1044      56.4502      99.9364
    1045      57.3138      95.9104
    1046      56.8046      94.0131
    1047      58.3602      94.9409
    1048      59.5401      87.3135
    1049      56.4718     102.0967
    1050      62.3366      85.1561
    1051      54.3373      95.1503
    1052      66.8360      87.0087
    1053      80.9597      91.5964
    1054      76.6181      96.5059
    1055      57.2467      98.0442
    1056      57.1685     102.3475
    1057      52.3850     102.7673
    1058      59.1817     113.4660
    1059      63.8765      93.3550
    1060      65.8779      87.9619
    1061      74.0176      83.3298
    1062      73.3752      87.6119
    1063      64.5798     102.9889
    1064      63.3780      96.2749
    1065      76.8142      88.9043
    1066      75.7905      91.7072
    1067      64.0116      96.2393
    1068      64.8076      93.2281
